Date,AL_val,AK_val,AZ_val,AR_val,CA_val,CO_val,CT_val,DE_val,FL_val,GA_val,HI_val,ID_val,IL_val,IN_val,IA_val,KS_val,KY_val,LA_val,ME_val,MD_val,MA_val,MI_val,MN_val,MS_val,MO_val,MT_val,NE_val,NV_val,NH_val,NJ_val,NM_val,NY_val,NC_val,ND_val,OH_val,OK_val,OR_val,PA_val,RI_val,SC_val,SD_val,TN_val,TX_val,UT_val,VT_val,VA_val,WA_val,WV_val,WI_val,WY_val,M30,benchmark,US_Future,label
1984-10-31,150.780005156,150.780005156,113.462757324,76.0738044411,186.510134786,130.334182517,110.390391339,79.9853381239,96.9284962374,73.6243591097,94.0451309951,77.4483893825,76.0927898368,60.0801631701,60.0629086386,78.2363455141,65.5692163887,118.11074787,72.2458323868,90.7686631089,153.159699992,56.8582793974,92.1699157473,48.1620032405,84.0450156975,90.0854341749,78.6703241326,120.924339858,118.838607465,100.883035351,127.346293121,102.350453253,83.1038249505,73.7591074431,65.0046375521,116.296222222,107.248043037,79.8845913734,112.786081903,74.6895745268,51.955208545,70.6624961906,133.171279946,103.031452541,83.131687705,89.1066134613,130.990493934,48.3787145671,66.3959128827,96.6028875278,49.8409331919,49.938677484,50.068538309,1
1984-11-30,148.700859239,148.700859239,113.481146197,77.1975984383,186.882471473,130.869138502,111.671525192,80.6283446301,96.1551014434,73.8395156131,94.2108044467,77.1383613046,76.1722203309,61.2715323348,59.9415759469,78.4638504297,65.6487486062,116.383126529,72.4044838763,91.6334866512,156.799477608,57.7289708855,92.7818246568,48.3742691868,83.6310332394,89.9790069189,78.7007703621,120.701633765,120.293193365,102.983449114,128.188165405,104.3072371,84.9040883649,73.4793524538,64.6043454668,114.853255596,111.231521576,79.7796392487,114.648784264,75.8695288416,52.1888623298,72.5092767966,133.165339779,102.760683891,83.0793237231,89.0082744625,131.362875673,48.0886579005,65.2646916517,95.9347616758,44.6447507953,50.068538309,50.255275302,1
1984-12-31,145.876238361,145.876238361,113.396912352,78.1547270394,187.358317457,131.546952539,114.216937964,81.5734437881,97.6345528488,74.2923280279,94.9774904828,76.2456838019,76.0408544623,62.2300054662,59.6774658423,79.0412730745,66.4103522934,114.664271421,72.9450535576,92.8264039409,160.901571151,58.8643745958,92.9680523248,49.0570392557,83.615672158,89.8843054538,78.8758866818,120.934483458,122.131351698,105.55821564,128.52167834,106.445176131,86.0848461399,73.4350593,64.2355184732,113.774339222,113.251573064,80.0301953957,116.602107461,77.1673808924,52.3161723486,73.5910342587,132.721428493,103.294151365,83.2671992765,89.8631370595,132.130791136,48.7471837381,65.0294666525,95.5020632253,39.7667020148,50.255275302,50.462738906,1
1985-01-31,143.275738441,143.275738441,112.825226983,78.7892324197,188.356679036,131.710959469,117.362145333,83.1041961924,98.4918336436,74.9600667612,95.7332484684,75.2975776835,76.5584909656,62.6960866047,59.2043137165,79.8027354496,67.6083830051,113.712303611,74.0728469237,93.9110597857,165.712800364,59.7004230353,93.0059437145,50.3659506426,84.1507390959,89.8594582967,78.9405548647,121.670695298,124.391007757,107.472331388,128.382921853,109.098171401,86.8745721453,73.6798514629,64.2285827247,113.262059325,111.894131845,80.3425051141,118.357523178,78.5081449052,52.2849213281,74.0914474175,132.1132617,103.895150782,83.9463984033,91.1423300596,133.077552882,50.3382059975,65.3547550512,95.6329728541,38.7062566278,50.462738906,50.65771221,1
1985-02-28,141.654682673,141.654682673,111.922561178,78.8765729153,189.704815475,130.872250542,120.376436888,85.098775329,98.4398161276,74.7963821151,95.9777501759,74.8160487454,77.6314246141,62.9214741153,58.7290747753,80.4722725265,68.6520692095,113.889650824,75.7638994866,94.5998671929,170.793377348,59.8332835709,93.3277257776,52.0046865779,85.3244982159,90.0175059586,78.8597205956,122.765467767,127.26804269,108.986024537,128.071089972,111.867057922,87.960792257,74.0936514415,64.5931154385,112.798817168,108.575061489,80.5154272764,120.019540243,79.6618507755,52.0562951377,74.3548025678,131.860283039,103.936146791,85.2455603702,92.188422319,133.358397857,52.5632577449,66.0259368331,96.2438991177,37.0095440085,50.65771221,50.856258298,1
1985-03-31,141.198702685,141.198702685,111.425626079,78.3168919675,191.073835235,129.816315646,123.716315725,87.1170524727,98.4823225208,72.6229844056,95.6781371508,75.0159505651,78.3141509601,63.3578396079,58.5006456991,80.4995186814,69.3892348689,115.15651045,77.82125388,95.2502440117,176.751316344,59.9714723828,93.4525708848,53.8826785174,86.7918459952,90.4167419923,78.9484278712,123.86139074,131.248856532,111.169573572,127.960528265,114.567734165,89.2703491723,74.5205786236,65.3659940495,112.178878732,105.516761359,80.8792495562,122.015127736,80.3709205218,51.6482446704,74.4990853735,132.016502701,103.620200232,87.1607573069,93.270934009,133.171375017,54.8418043453,67.1452054148,96.9606590051,39.6606574761,50.856258298,51.072019202,1
1985-04-30,141.728002974,141.728002974,111.642838683,77.5001674426,191.932095711,129.415433655,127.464834124,88.9519505201,98.2433535991,71.4050429757,95.0496219247,75.7847099468,78.4226863065,64.1947969242,58.6840098118,79.5533076351,69.8140036354,116.754133848,80.0612181595,96.3504958802,184.176277099,60.7073366096,92.2896842327,55.8631401422,88.1010552908,90.8832668916,79.3233859574,124.241951791,136.160079154,114.421177114,128.519743696,117.117681116,90.515387308,74.9089588786,66.4478893914,111.381775288,103.372767549,82.1321824874,124.581081538,80.9414257826,51.1357997054,74.607498993,132.358991789,103.070987934,89.5272997684,94.7561029207,133.116151902,56.6000786013,68.3632728203,97.3822435659,39.9787910923,51.072019202,51.341422774,1
1985-05-31,142.641199557,142.641199557,112.403312653,77.1979384032,192.959986506,129.758483968,131.181408701,90.6446612139,98.1157747634,74.0020352984,94.4245837935,76.8957023946,78.8388914749,64.8558640422,59.3729498983,77.9284475081,70.0395031397,117.55402901,82.4038490925,97.8112016947,192.138328123,61.8889371704,88.8423460656,57.585538194,89.4872819005,91.2617837315,79.8081663202,123.619960451,141.162044652,118.259693573,129.948829016,119.868881057,91.69052095,75.2310781258,67.3053885112,110.489624611,101.925973394,84.4696385974,127.683182433,81.7364158776,50.6506568985,75.2579289756,132.824696022,102.391549621,91.9011070582,95.8762613196,133.071099618,57.5090984621,69.349154135,97.3038167741,36.9034994698,51.341422774,51.678404677,1
1985-06-30,142.834239487,142.834239487,113.487470593,78.0893921686,195.36547983,130.333680891,134.596814175,91.9653661213,97.8026920088,77.6870999705,94.0702237576,78.062008365,80.0322458966,64.734693742,60.4992171874,76.4378686654,70.0498322569,117.087410241,84.7053601714,99.2490801892,200.212554412,63.1407336988,83.9459140809,58.8145353518,91.0436173333,91.6725724917,80.2837039063,122.713279044,145.896054962,122.118658743,131.496576302,123.88982149,92.7243553234,75.4441805366,67.3099791955,109.922393064,100.957165497,87.3164081112,130.984571524,82.6906200108,50.3536231991,76.5769725526,133.049637344,102.034340275,93.9396485666,96.6978279894,133.145729344,57.4057551059,69.972163289,96.767696265,29.586426299,51.678404677,52.044955728,1
1985-07-31,141.453549038,141.453549038,114.689867591,79.8924935888,198.050515816,130.353072764,137.891285977,92.6650036743,97.4695045541,80.463192639,94.207825176,78.8459962084,81.2360652812,64.178815683,61.5141009775,76.8745518444,69.7887198601,115.877478733,86.9032787464,100.346075622,207.885490417,64.2370911004,83.1411217252,59.487200811,92.5950659803,92.2086776366,80.5846515804,122.350030309,150.790317864,125.632434065,132.079809544,128.747956386,94.0152530831,75.4487396721,67.4459837506,109.862686086,100.801654539,89.1014479973,134.20324777,83.3875400147,50.3489859539,78.0042967474,133.131306247,102.285660425,95.6973184537,97.8405132593,133.99937746,56.2159070624,70.284621541,95.927080801,27.5715800636,52.044955728,52.406650392,1
